filepath,sign_id,subject_id,repetition,fps,frames,width,height
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_008_002.mp4,39,8,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_008_003.mp4,39,8,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_008_004.mp4,39,8,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_008_005.mp4,39,8,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_009_001.mp4,39,9,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_009_002.mp4,39,9,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_009_003.mp4,39,9,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_009_004.mp4,39,9,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_009_005.mp4,39,9,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_010_001.mp4,39,10,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_010_002.mp4,39,10,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_010_003.mp4,39,10,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_010_004.mp4,39,10,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\039_010_005.mp4,39,10,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_001_001.mp4,40,1,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_001_002.mp4,40,1,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_001_003.mp4,40,1,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_001_004.mp4,40,1,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_001_005.mp4,40,1,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_002_001.mp4,40,2,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_002_002.mp4,40,2,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_002_003.mp4,40,2,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_002_004.mp4,40,2,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_002_005.mp4,40,2,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_003_001.mp4,40,3,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_003_002.mp4,40,3,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_003_003.mp4,40,3,3,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_003_004.mp4,40,3,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_003_005.mp4,40,3,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_004_001.mp4,40,4,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_004_002.mp4,40,4,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_004_003.mp4,40,4,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_004_004.mp4,40,4,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_004_005.mp4,40,4,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_005_001.mp4,40,5,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_005_002.mp4,40,5,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_005_003.mp4,40,5,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_005_004.mp4,40,5,4,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_005_005.mp4,40,5,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_006_001.mp4,40,6,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_006_002.mp4,40,6,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_006_003.mp4,40,6,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_006_004.mp4,40,6,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_006_005.mp4,40,6,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_007_001.mp4,40,7,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_007_002.mp4,40,7,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_007_003.mp4,40,7,3,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_007_004.mp4,40,7,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_007_005.mp4,40,7,5,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_008_001.mp4,40,8,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_008_002.mp4,40,8,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_008_003.mp4,40,8,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_008_004.mp4,40,8,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_008_005.mp4,40,8,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_009_001.mp4,40,9,1,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_009_002.mp4,40,9,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_009_003.mp4,40,9,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_009_004.mp4,40,9,4,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_009_005.mp4,40,9,5,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_010_001.mp4,40,10,1,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_010_002.mp4,40,10,2,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_010_003.mp4,40,10,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_010_004.mp4,40,10,4,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\040_010_005.mp4,40,10,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_001_001.mp4,41,1,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_001_002.mp4,41,1,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_001_003.mp4,41,1,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_001_004.mp4,41,1,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_001_005.mp4,41,1,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_002_001.mp4,41,2,1,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_002_002.mp4,41,2,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_002_003.mp4,41,2,3,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_002_004.mp4,41,2,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_002_005.mp4,41,2,5,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_003_001.mp4,41,3,1,59.94,212,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_003_002.mp4,41,3,2,59.94,212,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_003_003.mp4,41,3,3,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_003_004.mp4,41,3,4,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_003_005.mp4,41,3,5,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_004_001.mp4,41,4,1,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_004_002.mp4,41,4,2,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_004_003.mp4,41,4,3,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_004_004.mp4,41,4,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_004_005.mp4,41,4,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_005_001.mp4,41,5,1,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_005_002.mp4,41,5,2,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_005_003.mp4,41,5,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_005_004.mp4,41,5,4,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_005_005.mp4,41,5,5,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_006_001.mp4,41,6,1,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_006_002.mp4,41,6,2,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_006_003.mp4,41,6,3,59.94,212,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_006_004.mp4,41,6,4,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_006_005.mp4,41,6,5,59.94,212,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_007_001.mp4,41,7,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_007_002.mp4,41,7,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_007_003.mp4,41,7,3,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_007_004.mp4,41,7,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_007_005.mp4,41,7,5,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_008_001.mp4,41,8,1,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_008_002.mp4,41,8,2,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_008_003.mp4,41,8,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_008_004.mp4,41,8,4,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_008_005.mp4,41,8,5,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_009_001.mp4,41,9,1,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_009_002.mp4,41,9,2,59.94,212,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_009_003.mp4,41,9,3,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_009_004.mp4,41,9,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_009_005.mp4,41,9,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_010_001.mp4,41,10,1,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_010_002.mp4,41,10,2,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_010_003.mp4,41,10,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_010_004.mp4,41,10,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\041_010_005.mp4,41,10,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_001_001.mp4,42,1,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_001_002.mp4,42,1,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_001_003.mp4,42,1,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_001_004.mp4,42,1,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_001_005.mp4,42,1,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_002_001.mp4,42,2,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_002_002.mp4,42,2,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_002_003.mp4,42,2,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_002_004.mp4,42,2,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_002_005.mp4,42,2,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_003_001.mp4,42,3,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_003_002.mp4,42,3,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_003_003.mp4,42,3,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_003_004.mp4,42,3,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_003_005.mp4,42,3,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_004_001.mp4,42,4,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_004_002.mp4,42,4,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_004_003.mp4,42,4,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_004_004.mp4,42,4,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_004_005.mp4,42,4,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_005_001.mp4,42,5,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_005_002.mp4,42,5,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_005_003.mp4,42,5,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_005_004.mp4,42,5,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_005_005.mp4,42,5,5,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_006_001.mp4,42,6,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_006_002.mp4,42,6,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_006_003.mp4,42,6,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_006_004.mp4,42,6,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_006_005.mp4,42,6,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_007_001.mp4,42,7,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_007_002.mp4,42,7,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_007_003.mp4,42,7,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_007_004.mp4,42,7,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_007_005.mp4,42,7,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_008_001.mp4,42,8,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_008_002.mp4,42,8,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_008_003.mp4,42,8,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_008_004.mp4,42,8,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_008_005.mp4,42,8,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_009_001.mp4,42,9,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_009_002.mp4,42,9,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_009_003.mp4,42,9,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_009_004.mp4,42,9,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_009_005.mp4,42,9,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_010_001.mp4,42,10,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_010_002.mp4,42,10,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_010_003.mp4,42,10,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_010_004.mp4,42,10,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\042_010_005.mp4,42,10,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_001_001.mp4,43,1,1,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_001_002.mp4,43,1,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_001_003.mp4,43,1,3,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_001_004.mp4,43,1,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_001_005.mp4,43,1,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_002_001.mp4,43,2,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_002_002.mp4,43,2,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_002_003.mp4,43,2,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_002_004.mp4,43,2,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_002_005.mp4,43,2,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_003_001.mp4,43,3,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_003_002.mp4,43,3,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_003_003.mp4,43,3,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_003_004.mp4,43,3,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_003_005.mp4,43,3,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_004_001.mp4,43,4,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_004_002.mp4,43,4,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_004_003.mp4,43,4,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_004_004.mp4,43,4,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_004_005.mp4,43,4,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_005_001.mp4,43,5,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_005_002.mp4,43,5,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_005_003.mp4,43,5,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_005_004.mp4,43,5,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_005_005.mp4,43,5,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_006_001.mp4,43,6,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_006_002.mp4,43,6,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_006_003.mp4,43,6,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_006_004.mp4,43,6,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_006_005.mp4,43,6,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_007_001.mp4,43,7,1,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_007_002.mp4,43,7,2,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_007_003.mp4,43,7,3,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_007_004.mp4,43,7,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_007_005.mp4,43,7,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_008_001.mp4,43,8,1,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_008_002.mp4,43,8,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_008_003.mp4,43,8,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_008_004.mp4,43,8,4,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_008_005.mp4,43,8,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_009_001.mp4,43,9,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_009_002.mp4,43,9,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_009_003.mp4,43,9,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_009_004.mp4,43,9,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_009_005.mp4,43,9,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_010_001.mp4,43,10,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_010_002.mp4,43,10,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_010_003.mp4,43,10,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_010_004.mp4,43,10,4,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\043_010_005.mp4,43,10,5,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_001_001.mp4,44,1,1,59.94,182,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_001_002.mp4,44,1,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_001_003.mp4,44,1,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_001_004.mp4,44,1,4,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_001_005.mp4,44,1,5,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_002_001.mp4,44,2,1,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_002_002.mp4,44,2,2,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_002_003.mp4,44,2,3,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_002_004.mp4,44,2,4,59.94,92,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_002_005.mp4,44,2,5,59.94,122,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_003_001.mp4,44,3,1,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_003_002.mp4,44,3,2,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_003_003.mp4,44,3,3,59.94,152,1920,1080
C:\Users\AB\Downloads\Sign_Recognition_Model\data\raw\044_003_004.mp4,44,3,4,59.94,122,1920,1080
