sequence_path,label
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_004_005.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_005_001.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_005_002.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_005_003.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_005_004.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_005_005.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_006_001.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_006_002.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_006_003.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_006_004.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_006_005.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_007_001.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_007_002.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_007_003.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_007_004.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\042_007_005.npy,41
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_001_001.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_001_002.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_001_003.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_001_004.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_001_005.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_002_001.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_002_002.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_002_003.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_002_004.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_002_005.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_003_001.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_003_002.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_003_003.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_003_004.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_003_005.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_004_001.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_004_002.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_004_003.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_004_004.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_004_005.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_005_001.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_005_002.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_005_003.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_005_004.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_005_005.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_006_001.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_006_002.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_006_003.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_006_004.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_006_005.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_007_001.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_007_002.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_007_003.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_007_004.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\043_007_005.npy,42
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_001_001.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_001_002.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_001_003.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_001_004.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_001_005.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_002_001.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_002_002.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_002_003.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_002_004.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_002_005.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_003_001.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_003_002.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_003_003.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_003_004.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_003_005.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_004_001.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_004_002.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_004_003.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_004_004.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_004_005.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_005_001.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_005_002.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_005_003.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_005_004.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_005_005.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_006_001.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_006_002.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_006_003.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_006_004.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_006_005.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_007_001.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_007_002.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_007_003.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_007_004.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\044_007_005.npy,43
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_001_001.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_001_002.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_001_003.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_001_004.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_001_005.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_002_001.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_002_002.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_002_003.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_002_004.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_002_005.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_003_001.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_003_002.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_003_003.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_003_004.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_003_005.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_004_001.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_004_002.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_004_003.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_004_004.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_004_005.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_005_001.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_005_002.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_005_003.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_005_004.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_005_005.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_006_001.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_006_002.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_006_003.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_006_004.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_006_005.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_007_001.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_007_002.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_007_003.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_007_004.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\045_007_005.npy,44
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_001_001.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_001_002.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_001_003.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_001_004.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_001_005.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_002_001.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_002_002.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_002_003.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_002_004.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_002_005.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_003_001.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_003_002.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_003_003.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_003_004.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_003_005.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_004_001.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_004_002.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_004_003.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_004_004.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_004_005.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_005_001.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_005_002.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_005_003.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_005_004.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_005_005.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_006_001.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_006_002.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_006_003.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_006_004.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_006_005.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_007_001.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_007_002.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_007_003.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_007_004.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\046_007_005.npy,45
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_001_001.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_001_002.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_001_003.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_001_004.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_001_005.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_002_001.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_002_002.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_002_003.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_002_004.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_002_005.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_003_001.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_003_002.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_003_003.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_003_004.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_003_005.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_004_001.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_004_002.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_004_003.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_004_004.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_004_005.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_005_001.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_005_002.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_005_003.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_005_004.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_005_005.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_006_001.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_006_002.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_006_003.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_006_004.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_006_005.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_007_001.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_007_002.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_007_003.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_007_004.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\047_007_005.npy,46
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\048_001_001.npy,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\048_001_002.npy,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\048_001_003.npy,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\048_001_004.npy,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\048_001_005.npy,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\048_002_001.npy,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\048_002_002.npy,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\048_002_003.npy,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\048_002_004.npy,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\048_002_005.npy,47
C:\Users\AB\Downloads\Sign_Recognition_Model\data\processed\sequences\048_003_001.npy,47
